,DBA,BORO,Latitude,Longitude,Census Tract
24686,PIZZERIA GIOVE,Staten Island,40.572153175602004,-74.112942474015,13400.0
24899,BAR PRIMI,Manhattan,40.725748856559996,-73.992012202805,3602.0
24909,DOLCINO TRATTORIA TOSCANA,Manhattan,40.741499282656,-73.978279150229,6600.0
24937,FERDINANDO'S RESTAURANT,Brooklyn,40.684124670454004,-74.002062401532,5100.0
25032,AMATA,Manhattan,40.759381613826,-73.96755613635399,10800.0
25212,EMPORIO,Manhattan,40.722529419509996,-73.99511880510299,4300.0
25216,FAUN,Brooklyn,40.678183461551,-73.968680978602,16300.0
25529,CICCIO CAFE,Manhattan,40.726470950913,-74.003625936537,3700.0
25574,TRAPIZZINO,Manhattan,40.720470421871,-73.989014946388,3001.0
25654,AZALEA,Manhattan,40.762272593084,-73.984163614929,13100.0
25802,GO NONNA,Queens,40.748717671596,-73.950620201915,700.0
25842,PATRIZIA'S,Brooklyn,40.710697682973,-73.967399571646,54900.0
26165,MAMA MIA 44 SW,Manhattan,40.759632932643,-73.991762664033,12100.0
26204,Arte Cafe,Manhattan,40.742942284831,-73.996466992182,8700.0
26205,GIOVANNIS TRATTORIA,Staten Island,40.545275017584,-74.16571309996999,17011.0
26275,MORINI RISTORANTE,Manhattan,40.780672670377,-73.95893024492099,15001.0
26319,BRODO,Manhattan,40.732805746584,-74.006433494364,7300.0
26420,CASCARINO'S,Queens,40.793398443298,-73.808349964522,98700.0
26519,MICHAEL'S MEATBALLS & MARTINIS,Staten Island,40.584887064236,-74.093821716167,11201.0
26541,ROBERTO'S,Bronx,40.853570114271,-73.88839246586,39100.0
26607,DA RAFFAELE,Manhattan,40.753518482244,-73.966425661456,9800.0
26716,Pinocchio Restaurant,Manhattan,40.779770361128,-73.947246265705,15200.0
26868,MASSERIA DEI VINI,Manhattan,40.768313971894,-73.985432953589,13900.0
27098,BACICCIA RESTAURANT,Brooklyn,40.663738148581,-73.984219538879,14900.0
27126,DELIZIA  RISTORANTE,Manhattan,40.768748094311,-73.955291328309,12400.0
27260,FRESCO,Manhattan,40.758946911086,-73.974324467264,10200.0
27360,TUFINO PIZZERIA NAPOLETANA,Queens,40.774239677767,-73.90805150521999,11700.0
27482,MANGIPASTA,Bronx,40.855377779555,-73.887250721176,39100.0
27518,LA CAVA,Manhattan,40.7547322911,-73.968634020858,9800.0
27538,TRAMONTI,Manhattan,40.727200054587996,-73.984395673791,3200.0
27577,THE MILLING ROOM,Manhattan,40.783523458116996,-73.974340230659,16500.0
27678,DA UMBERTO RESTAURANT,Manhattan,40.739483866377,-73.995947537239,8100.0
27837,CELLINI,Manhattan,40.760044512138,-73.97300649370999,10200.0
27977,NUOVO FIORE,Brooklyn,40.713071495892,-73.957727585261,52300.0
27983,VIA TRENTA,Queens,40.764917183669,-73.917161598822,6502.0
28023,BOTTINO,Manhattan,40.748601985022,-74.003493609025,9300.0
28073,BELLA GIOIA,Brooklyn,40.677538703787,-73.982940005907,13100.0
28143,ALIDORO,Manhattan,40.751084497159,-73.98114174569,8200.0
