,DBA,BORO,Latitude,Longitude,Census Tract
13947,CHIMI EXPRESS RESTAURANT,Queens,40.746972775569,-73.86348186137499,40700.0
14067,LA CABANA SALVADORENA,Bronx,40.875921988625,-73.887150660626,41100.0
14141,FUSION,Queens,40.756238356218,-73.92120426420101,15700.0
14162,EMPANADAS ON THE HILL,Bronx,40.878797371887,-73.872952183384,43100.0
14169,RICE & BEANS LECHONERA,Queens,40.725523324945996,-73.74011206945501,55400.0
14170,EL BUEN AMBIENTE,Bronx,40.870601634501,-73.891744495974,40303.0
14328,EL POLLO RESTAURANT AND BAR,Staten Island,0.0,0.0,
14376,NEW SAN FRANCISO RESTAURANT,Manhattan,40.840619634979,-73.938252899399,25100.0
14415,COCO'S PIZZA & RESTAURANT,Brooklyn,40.67349116586,-73.867046810812,120000.0
14427,1ST MAMA RESTAURANT,Bronx,40.851922693558,-73.909592020388,21700.0
14498,EL TUCANAZO BAR,Queens,40.747787049848,-73.882485494917,28100.0
14527,TD BIG J DELI CORP.,Queens,40.734112026886,-73.93777464779801,19900.0
14602,MALECON RESTAURANT,Bronx,0.0,0.0,
14671,EDDIE JR'S SPORT LOUNGE,Brooklyn,40.712812493807995,-73.95511256253,51900.0
14800,EDWARD LUNCH RESTAURANT,Brooklyn,40.674536946488,-74.007448088575,5300.0
14825,FIESTA CAFE BAR,Bronx,40.856413417701,-73.891001303829,38700.0
14832,EL AUTENTICO,Queens,40.75622158969,-73.913183938907,16100.0
14888,TIO POLLO RESTAURANT,Queens,40.603893000763996,-73.752284257956,101001.0
14905,CUBA,Manhattan,40.729160874725,-73.999033044409,6500.0
14949,LA TRONCALENA LOUNGE & RESTAURANT,Queens,40.75305170006,-73.86518740425299,40500.0
14987,EL PILON BAKERY,Queens,40.743127436391,-73.918433833427,25301.0
14998,EL NUEVO AMBIENTE RESTAURANT,Queens,40.600729163908,-73.75398135183501,99801.0
15371,BONAO BAR AND GRILL,Brooklyn,40.678914428468,-73.895828023847,114201.0
15398,TIPICO DOMINICANO,Manhattan,40.84832748517,-73.934439613645,26100.0
15407,BIENANGY'S RINCONCITO DULCE,Manhattan,40.856481278977,-73.92848129164099,27700.0
15421,RINCON LATINO RESTAURANT,Bronx,40.897500681836,-73.855032756867,43400.0
15459,LA CALENITA BAKERY,Queens,40.747620132253,-73.882987448452,26901.0
15580,EL MALECON RESTAURANT,Manhattan,40.79506124543,-73.969640648818,18300.0
15613,SAZON'S NUNEZ,Brooklyn,40.70436372257,-73.91934344660999,44500.0
15622,CINDY RESTAURANT LUNCHEONETTE,Brooklyn,40.608414951129,-73.972931183052,42400.0
15674,EL NUEVO SABOR LATINO,Brooklyn,40.66467502823,-73.99364519298899,14300.0
15676,ANAIAH RESTAURANT,Brooklyn,40.694915776209996,-73.953090770511,24100.0
15755,EL ALMACEN,Brooklyn,40.716869832063,-73.956592450934,51900.0
15876,LA PUNTILLA BAR & RESTAURANT,Queens,40.750653665867,-73.87569870307101,27500.0
15926,GUACUCO,Brooklyn,40.704745998502,-73.924478948984,42700.0
15946,MARAMANA,Manhattan,40.869192632236,-73.916987809379,30300.0
15985,LA GUIRA RESTAURANT,Brooklyn,40.703927207945,-73.947551768851,50900.0
16024,LA NUEVA ESPANA RESTAURANT,Manhattan,40.867392195281,-73.921032277035,29300.0
16039,EL NUEVO YAUCO RESTAURANT,Brooklyn,40.70164640316,-73.93686015181999,39100.0
16073,TIO PIO WEST,Manhattan,40.750549918000004,-73.98562453175201,8400.0
16114,EL TIMBIRICHI RESTAURANT,Bronx,40.844805209289,-73.909102951764,22902.0
16235,EL GAUCHITO II,Queens,40.738843705277,-73.81010970003,121500.0
16270,COCINA LATINA,Manhattan,40.868285669046,-73.919151088235,30300.0
16360,LA ESTRELLA RESTAURANT,Bronx,40.854101482814,-73.902240059329,23502.0
16383,GUSTOSO RESTAURANT,Brooklyn,40.683461312655,-73.872864265864,117602.0
16410,LATIN CABANA,Queens,40.756282247559994,-73.921168116886,15700.0
16423,EL RINCON CRIOLLO,Queens,40.748821192568,-73.869216553945,37500.0
16473,HAVANA NY RESTAURANT & BAR,Manhattan,40.751702574736,-73.984527064302,8400.0
