,DBA,BORO,Latitude,Longitude,Census Tract
2856,TAI LAI RESTAURANT,Brooklyn,0.0,0.0,
2859,BURP BOWL CAFE,Manhattan,40.741944694694,-73.982757448696,6800.0
2885,CHINA KITCHEN,Brooklyn,40.650947027999,-73.946447571026,85600.0
2893,KINGS TASTE OF ASTORIA,Bronx,0.0,0.0,
2895,CITY ISLAND CHINESE RESTAURANT,Bronx,0.0,0.0,
2921,SZE'S GARDEN,Queens,40.708223257429,-73.91989422234,53900.0
2940,JING FONG,Manhattan,40.782566441625,-73.97875679084001,16700.0
2941,CANTON LOUNGE,Manhattan,40.716238500138004,-73.99810253862199,2900.0
2960,SOHO KTV & BAR,Queens,40.767565933016,-73.831861614228,86900.0
2965,GRAND SICHUAN,Manhattan,40.747235144322,-74.000790376672,9300.0
2968,DAXI SICHUAN,Queens,40.759777908235,-73.829235428489,85300.0
2975,HAPPY TOWN CHINESE RESTAURANT,Queens,40.782980932575,-73.845854794809,92500.0
2982,LEE XING RESTAURANT,Bronx,40.851738610632,-73.829605699224,30000.0
3000,J J NOODLE,Manhattan,40.712854162216,-73.996486628928,800.0
3004,XIN,Brooklyn,40.625467503851,-74.030249488327,6200.0
3010,NEW FOOD KING,Brooklyn,40.644637383881005,-73.901784208588,96800.0
3017,PEKING RESTAURANT,Queens,40.745596679175,-73.906286720173,25900.0
3020,624 KAM HAI CHINESE FOOD,Brooklyn,40.64769311467,-73.97428816582699,50400.0
3025,NO PORK KITCHEN,Manhattan,40.793007853065,-73.940702500434,18000.0
3033,LOK HIN,Bronx,40.809059156278,-73.918359947731,3900.0
3053,XING XING CHINESE RESTAURANT,Queens,40.584861987695,-73.818991745217,94201.0
3062,YUMMY 88,Brooklyn,40.700750496119,-73.925835930486,42300.0
3090,NEW GOLDEN RESTAURANT,Brooklyn,40.634287449334,-73.949184779873,78600.0
3094,FU SING,Manhattan,40.846573016652,-73.93834494164699,26300.0
3110,GOOD GOOD TASTE,Brooklyn,40.636524424596,-74.00849591,10400.0
3139,FORTUNE BAKERY,Brooklyn,40.63762241669,-74.007350272549,10400.0
3151,LIANG PI WANG#10,Queens,40.758501995257,-73.83324180898799,87100.0
3162,GOOD TASTE KITCHEN,Queens,40.704925654032,-73.799905852626,44601.0
3175,NEW WIN HING III CHINESE RESTAURANT,Staten Island,40.615681220141,-74.102967136076,16901.0
3229,HAPPY HOT HUNAN RESTAURANT,Manhattan,40.801392057921,-73.96499275208299,19300.0
3252,HWA YUAN SZECHUAN,Manhattan,40.713576020626,-73.996003226418,800.0
3254,NB WING WONG,Manhattan,40.715626377659,-73.996454016465,2900.0
3261,TASTE DUMPLINGS (ST#19),Queens,40.761320327799,-73.830996650422,87100.0
3294,CHEN'S EXPRESS KITCHEN,Manhattan,40.733002754159,-73.986487095919,4800.0
3295,CHINESE MUSICIAN RESTAURANT,Brooklyn,40.730246712433,-73.953740518659,57500.0
3297,YONG KANG STREET,Brooklyn,40.609928854538005,-73.922281617072,69800.0
3309,LEE GARDEN CHINESE RESTAURANT,Brooklyn,40.70424279265,-73.919116371959,44500.0
3312,LUCKY RESTAURANT,Bronx,40.851146549063,-73.888429080313,39100.0
3313,PROSPERITY NOODLE,Brooklyn,40.654085754239,-74.004634702015,8400.0
3322,HONGBAO RESTAURANT,Brooklyn,40.641522940986,-74.003260974017,10800.0
3347,UNIQUE BAKERY,Brooklyn,40.635128016011,-74.023321828157,6800.0
3362,DI DI,Staten Island,40.63690458257,-74.134133872059,20700.0
3365,HAPPY WOK,Queens,40.592875534669,-73.795432425965,96400.0
3399,HOY WONG RESTAURANT,Manhattan,40.716477292887,-73.99797988176199,2900.0
3415,BEST BAKERY,Brooklyn,40.636502464464996,-74.008521128292,10400.0
3437,XO RESTAURANT,Manhattan,40.717490062981,-73.996075138982,4100.0
3445,RICH RESTAURANT CHINESE FOOD,Bronx,40.862292510489,-73.843385385535,31200.0
3479,Chow House,Manhattan,40.729015402899996,-74.000873144553,6500.0
3491,CHINA GOURMET,Queens,40.664774783697,-73.734895966279,65400.0
3493,NEW SHENGJIN MEISHI,Queens,40.757126099985,-73.828989583053,84900.0
3497,FATIMA HALAL KITCHEN,Queens,40.763310699457,-73.92819546435,7500.0
3512,HAPPY EXPRESS CAFE,Manhattan,40.714599657311,-73.992709743731,1600.0
3513,WO HOP CITY,Manhattan,40.714179932663995,-73.998755505932,2900.0
3521,MAMA'S KICHTEN,Queens,40.741617107084,-73.882767073715,48500.0
3524,NEW HONG KONG RESTAURANT,Brooklyn,40.670156598023,-73.933764680468,35100.0
3532,TIEN CHU CHINESE KITCHEN,Queens,40.691730118423,-73.763171400173,36600.0
3537,FEI TENG RESTAURANT,Manhattan,40.713639120809,-73.995231281861,800.0
3548,SICHUAN HOT POT CUISINE,Manhattan,40.714871607948,-73.998261297422,2900.0
3549,NEW NO. 1 CHINA WOK,Bronx,40.867974040475,-73.899847748684,26500.0
3568,JOY GARDEN,Bronx,40.845172421056,-73.866366221564,23600.0
3588,HUNAN WEST,Brooklyn,40.612877783502,-73.912304964542,69800.0
3603,GUAN DONG YI JIA,Queens,40.750451871375,-73.818933482356,120500.0
3611,DOUBLE HAPPY KITCHEN,Queens,40.692519131018,-73.858837396271,1000.0
3615,NEW SUCCESS CHINESE,Queens,40.670141307992,-73.765317537608,33000.0
3624,CHEN DU TIAN FU,Queens,40.757348554116,-73.829075639723,84900.0
3675,CENTURY SUPER BUFFET,Queens,0.0,0.0,
3688,GREAT N.Y. NOODLETOWN,Manhattan,40.714970389857996,-73.99686167325,2900.0
3690,TAK KING CHINESE RESTAURANT,Brooklyn,40.680231121687996,-73.946564574321,24900.0
3700,LICHEE NUT,Brooklyn,40.694376195237005,-73.992845391234,502.0
3710,HOUSE SPECIAL RESTAURANT,Manhattan,40.717775542183,-73.996829073834,4100.0
3734,NEW SHENG CHINESE KITCHEN,Bronx,40.826759523972996,-73.888408702085,12101.0
3735,NO. 1 KITCHEN,Bronx,40.820060569313,-73.901466497603,7700.0
3737,HAND PULL NOODLE & DUMPLING HOUSE,Brooklyn,40.615032941977,-73.994301872056,26600.0
3741,YUMMY KITCHEN,Queens,40.760043566227004,-73.878323431748,35100.0
3744,RED HOUSE,Bronx,40.830552482562,-73.90323961473601,14900.0
3749,KOONG WING RESTAURANT,Brooklyn,40.640698050495,-74.018553090569,12200.0
3764,WANG VILLAGE SEAFOOD RESTAURANT,Brooklyn,40.637627908331,-74.00731784548,10400.0
3770,LIAN SHENG RESTAURANT,Brooklyn,40.637021267472,-74.007977135422,10400.0
3795,HAPPY GARDEN,Brooklyn,40.665593407722,-73.931437057775,35100.0
3798,FORTUNE COOKIE,Staten Island,40.625949769931005,-74.134450400927,20100.0
3841,TROPICAL JADE GARDEN RESTAURANT,Queens,40.683838997159995,-73.833443663476,9800.0
3868,MANGTANGHUNG SEAFOOD RESTAURANT,Brooklyn,40.628515303120004,-74.006063144187,21200.0
3905,YUN NAN FLAVOUR GARDEN,Brooklyn,40.640378326774,-74.004457188285,10800.0
3938,FENG'S GARDEN RESTAURANT CHINESE FOOD TAKE OUT,Queens,40.706406055327,-73.802043840695,23600.0
